path,split,group_id,class_dir,m1_label,m2_label,m1_class,m2_class
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (874).JPG,train,G002684,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (875).JPG,train,G002685,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (876).JPG,train,G002686,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (877).JPG,train,G002687,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (878).JPG,train,G002688,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (879).JPG,train,G002689,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (88).JPG,train,G002690,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (880).JPG,train,G002691,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (883).JPG,train,G002694,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (884).JPG,train,G002695,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (885).JPG,train,G002696,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (886).JPG,train,G002697,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (887).JPG,train,G002698,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (888).JPG,train,G002699,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (89).JPG,train,G002701,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (891).JPG,train,G002703,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (892).JPG,train,G002704,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (893).JPG,train,G002704,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (894).JPG,train,G002705,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (895).JPG,train,G002706,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (896).JPG,train,G002707,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (897).JPG,train,G002708,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (898).JPG,train,G002709,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (899).JPG,train,G002710,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (90).JPG,train,G002712,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (900).JPG,train,G002713,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (901).JPG,train,G002714,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (903).JPG,train,G002716,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (904).JPG,train,G002714,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (906).JPG,train,G002717,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (908).JPG,train,G002719,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (91).JPG,train,G002721,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (910).JPG,train,G002722,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (911).JPG,train,G002723,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (913).JPG,train,G002725,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (914).JPG,train,G002726,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (915).JPG,train,G002727,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (916).JPG,train,G002728,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (917).JPG,train,G002729,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (919).JPG,train,G002731,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (92).JPG,train,G002732,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (921).JPG,train,G002734,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (922).JPG,train,G002735,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (923).JPG,train,G002736,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (924).JPG,train,G002737,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (925).JPG,train,G002738,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (927).JPG,train,G002740,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (928).JPG,train,G002551,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (929).JPG,train,G002741,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (930).JPG,train,G002743,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (931).JPG,train,G002744,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (932).JPG,train,G002745,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (933).JPG,train,G002746,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (934).JPG,train,G002747,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (935).JPG,train,G002748,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (936).JPG,train,G002749,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (937).JPG,train,G002573,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (938).JPG,train,G002750,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (939).JPG,train,G002751,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (940).JPG,train,G002753,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (942).JPG,train,G002755,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (943).JPG,train,G002756,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (945).JPG,train,G002595,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (946).JPG,train,G002758,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (949).JPG,train,G002761,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (95).JPG,train,G002762,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (950).JPG,train,G002763,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (951).JPG,train,G002764,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (953).JPG,train,G002766,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (954).JPG,train,G002616,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (955).JPG,train,G002767,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (956).JPG,train,G002768,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (957).JPG,train,G002769,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (959).JPG,train,G002771,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (96).JPG,train,G002772,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (960).JPG,train,G002773,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (963).JPG,train,G002775,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (964).JPG,train,G002776,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (965).JPG,train,G002777,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (966).JPG,train,G002778,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (967).JPG,train,G002779,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (969).JPG,train,G002781,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (97).JPG,train,G002782,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (970).JPG,train,G002783,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (971).JPG,train,G002659,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (972).JPG,train,G002784,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (973).JPG,train,G002785,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (974).JPG,train,G002786,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (975).JPG,train,G002787,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (977).JPG,train,G002789,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (979).JPG,train,G002675,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Apple___Cedar_apple_rust/image (98).JPG,train,G002791,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust,Apple,Apple___Cedar_apple_rust
